kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,plantAnemochory,plantAnemophily,plantAutochory,plantCantarophily,plantChiropterophily,plantChiropterochory,plantEntomophily,plantHidrochory,plantIctiochory,plantLeafArea,plantLeafNitrogen,plantLeafPhosphorus,plantLifeForm,plantMammalochory,plantMelithophily,plantOrnitochory,plantOrnitophily,plantPhalaenophily,plantHeight,plantPsychophily,plantSaurochory,plantDBH,plantWoodDensity,plantZoochory,plantZoophily,categoryThreatMMA,categoryThreatIUCN,speciesRefSyndromePollination,speciesRefSyndromeDispersal,plantDisperSyndromeRef,plantPollinSyndromeRef
Plantae,Magnoliophyta,Embryopsida,Boraginales,Boraginaceae,,,Cordia,,,scabrifolia,A.DC.,,Cordia scabrifolia A.DC.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,24,3,2022,24487,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,26.5,,tree,1,1,1,0,0,8,0,0,20,0.474,1,0,NE,LC,Cordia leucocephala  & Cordia monosperma,,David et al. 2015 Frugivory and seed dispersal by birds and mammals in the coastal tropical dry evergreen forests of southern India: A review,"Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71.+Ishara & Maimoni-Rodella 2009"
Plantae,Magnoliophyta,Embryopsida,Boraginales,Boraginaceae,,,Cordia,,,scabrifolia,A.DC.,,Cordia scabrifolia A.DC.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,30,3,2022,24848,CN03,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,26.5,,tree,1,1,1,0,0,16,0,0,45.5,0.474,1,0,NE,LC,Cordia leucocephala  & Cordia monosperma,,David et al. 2015 Frugivory and seed dispersal by birds and mammals in the coastal tropical dry evergreen forests of southern India: A review,"Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71.+Ishara & Maimoni-Rodella 2009"
Plantae,Magnoliophyta,Embryopsida,Boraginales,Boraginaceae,,,Cordia,,,tetrandra,Aubl.,,Cordia tetrandra Aubl.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,31,3,2022,25014,CN03,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,1,1,0,0,13,0,0,29,0.345,1,0,NE,LC,Cordia leucocephala  & Cordia monosperma,,David et al. 2015 Frugivory and seed dispersal by birds and mammals in the coastal tropical dry evergreen forests of southern India: A review,"Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71.+Ishara & Maimoni-Rodella 2009"
Plantae,Magnoliophyta,Embryopsida,Boraginales,Boraginaceae,,,Cordia,,,exaltata,Lam.,,Cordia exaltata Lam.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.174531,-50.37667,,,680,understory,3,4,2022,25203,CN02,quadrat methods,,,,0,0,0,0,0,0,1,0,0,9.86083432,36.63962,0.923041375,tree,1,1,1,0,0,9,0,0,25,0.41,1,0,NE,LC,Cordia leucocephala  & Cordia monosperma,,David et al. 2015 Frugivory and seed dispersal by birds and mammals in the coastal tropical dry evergreen forests of southern India: A review,"Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71.+Ishara & Maimoni-Rodella 2009"
Plantae,Magnoliophyta,Embryopsida,Boraginales,Boraginaceae,,,Cordia,,,,,,Cordia  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.174531,-50.37667,,,680,understory,4,4,2022,25574,CN02,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,1,1,0,0,8,0,0,22.3,,1,0,NE,NE,Cordia leucocephala  & Cordia monosperma,,David et al. 2015 Frugivory and seed dispersal by birds and mammals in the coastal tropical dry evergreen forests of southern India: A review,"Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71.+Ishara & Maimoni-Rodella 2009"
Plantae,Magnoliophyta,Embryopsida,Boraginales,Boraginaceae,,,Cordia,,,scabrifolia,A.DC.,,Cordia scabrifolia A.DC.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,,understory,17,5,2022,26052,CN11,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,26.5,,tree,1,1,1,0,0,16,0,0,32,0.474,1,0,NE,LC,Cordia leucocephala  & Cordia monosperma,,David et al. 2015 Frugivory and seed dispersal by birds and mammals in the coastal tropical dry evergreen forests of southern India: A review,"Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71.+Ishara & Maimoni-Rodella 2009"
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,venosa,(Choisy) Lundell,,Guapira venosa (Choisy) Lundell,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,22,3,2022,24005,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,0,7.5,0,0,16,,1,0,NE,LC,Guapira spp,Guapira opposita,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,venosa,(Choisy) Lundell,,Guapira venosa (Choisy) Lundell,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,22,3,2022,24024,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,0,3,0,0,12,,1,0,NE,LC,Guapira spp,Guapira opposita,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,venosa,(Choisy) Lundell,,Guapira venosa (Choisy) Lundell,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,22,3,2022,24030,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,0,8,0,0,44,,1,0,NE,LC,Guapira spp,Guapira opposita,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,venosa,(Choisy) Lundell,,Guapira venosa (Choisy) Lundell,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,23,3,2022,24153,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,0,4,0,0,12,,1,0,NE,LC,Guapira spp,Guapira opposita,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,opposita,(Vell.) Reitz,,Guapira opposita (Vell.) Reitz,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,24,3,2022,24256,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,12.04734901,37.9,,tree,0,1,0,0,0,12,0,0,49.6,0.411509364,1,0,NE,NE,Guapira spp,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,venosa,(Choisy) Lundell,,Guapira venosa (Choisy) Lundell,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,canopy,24,3,2022,24287,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,0,22,0,0,44.5,,1,0,NE,LC,Guapira spp,Guapira opposita,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,venosa,(Choisy) Lundell,,Guapira venosa (Choisy) Lundell,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,24,3,2022,24440,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,0,10,0,0,29,,1,0,NE,LC,Guapira spp,Guapira opposita,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,venosa,(Choisy) Lundell,,Guapira venosa (Choisy) Lundell,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,24,3,2022,24464,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,0,4,0,0,11,,1,0,NE,LC,Guapira spp,Guapira opposita,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,venosa,(Choisy) Lundell,,Guapira venosa (Choisy) Lundell,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,24,3,2022,24479,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,0,7,0,0,16,,1,0,NE,LC,Guapira spp,Guapira opposita,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Neea,,,,,,Neea  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,24,3,2022,24492,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,0,0,0,0,6,0,0,11,,1,0,NE,NE,Neea theifera,Neea theifera,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,opposita,(Vell.) Reitz,,Guapira opposita (Vell.) Reitz,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24600,CN10,quadrat methods,,,,0,0,0,0,0,0,1,0,0,12.04734901,37.9,,tree,0,1,0,0,0,11,0,0,37.5,0.411509364,1,0,NE,NE,Guapira spp,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Guapira,,,,,,Guapira  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,30,3,2022,24827,CN03,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,0,0,0,0,5,0,0,12,,1,0,NE,NE,Guapira opposita,Guapira opposita,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Neea,,,,,,Neea  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,30,3,2022,24844,CN03,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,0,0,0,0,4,0,0,12,,1,0,NE,NE,Neea theifera,Neea theifera,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Neea,,,campanulata,D.S.Costa & E.F.S.Rossetto,,Neea campanulata D.S.Costa & E.F.S.Rossetto,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,30,3,2022,24860,CN03,quadrat methods,,,,,,,,,,,,,,,,tree,,,,,,6,,,15,,,,NE,VU,,,,
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Neea,,,,,,Neea  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,30,3,2022,24869,CN03,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,0,0,0,0,4,0,0,12.5,,1,0,NE,NE,Neea theifera,Neea theifera,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Neea,,,,,,Neea  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,30,3,2022,24870,CN03,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,0,0,0,0,4,0,0,11,,1,0,NE,NE,Neea theifera,Neea theifera,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216."
Plantae,Magnoliophyta,Embryopsida,Caryophyllales,Nyctaginaceae,,,Neea,,,,,,Neea  ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,30,3,2022,24886,CN03,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,0,0,0,0,6,0,0,19.5,,1,0,NE,NE,Neea theifera,Neea theifera,"Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216.","Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216."
